epoch_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,participant,label,category
1789122805875,-1.1376949936464429,-9.140613025665283,-1.4215570165220648,28.382072454422605,21.01292842492978,23.11087225491797,user,bench,heavy
1789122805892,-2.596362355096638,-8.598326349639892,-0.7074868828371167,88.19500207289724,-16.608504844309152,16.247780356125975,user,bench,heavy
1789122805908,-3.5018194954469797,-9.107094202423095,1.0908578391477466,109.36411472603041,-22.540602685640682,8.74181312340581,user,bench,heavy
1789122805925,-2.7784711727418006,-9.017310471123457,2.5740659137450157,108.40501273258805,-21.663495405637033,10.991802086960364,user,bench,heavy
1789122805941,-1.99496882558614,-9.116222096252441,4.582801545007527,90.36444090802253,-15.244321406666261,15.955205787933895,user,bench,heavy
1789122805958,-2.356492984008789,-9.228747820714116,4.9926586494445795,77.00475481601768,-7.739651909888398,16.88514116607301,user,bench,heavy
1789122805975,-2.447024026544392,-9.21213980026245,4.773588905279338,74.87064854946885,-8.905868290853993,17.650588513525292,user,bench,heavy
1789122805991,-2.434155192621052,-8.935907614678143,4.184016454204917,87.61944252210778,-23.274076210040842,16.615150618371576,user,bench,heavy
1789122806008,-2.365920737567544,-8.601918236652017,2.988412876947224,111.45982166906542,-33.919552701362065,16.987465937576264,user,bench,heavy
1789122806025,-2.2891562084473667,-8.544306590160726,2.5104700782775877,139.34450608774935,-46.478313735818304,15.922905823348906,user,bench,heavy
1789122806042,-2.4756045166015626,-8.324188505986333,3.302052417644858,159.68464551150726,-58.546072961409834,12.396170942585025,user,bench,heavy
1789122806058,-2.2595279629029332,-8.45362561776042,4.973804311370849,155.49671502191393,-58.230053768891686,13.731385840410601,user,bench,heavy
1789122806074,-2.097620075634867,-8.324338728111982,5.640439251598716,142.6298953804172,-51.845073404453295,16.168642369307623,user,bench,heavy
1789122806092,-2.146551864325255,-8.218994439586996,5.8096805504947895,130.92247302977344,-41.220024301392286,18.429844795932045,user,bench,heavy
1789122806108,-2.0811602314822375,-7.786842208972573,5.632060714831948,128.13234075382323,-41.891442142088295,20.730932112214756,user,bench,heavy
1789122806125,-2.2514473861694335,-7.709177954533696,5.7402469487845895,128.5065258373132,-50.499980345540585,19.690335716690388,user,bench,heavy
1789122806142,-2.4109618024297057,-7.116017415839433,6.165220081549882,135.81581179646733,-70.25389829321462,16.71784934273189,user,bench,heavy
1789122806158,-1.9303258191533386,-6.5300353904724115,5.056854350501299,153.87279656560838,-80.86598369723094,16.28831752885,user,bench,heavy
1789122806175,-2.0150201183594763,-6.297946297997236,4.817581484001875,170.22817630682414,-83.42736610768826,17.384349447225485,user,bench,heavy
1789122806191,-1.5313915291383862,-5.8918304259151215,6.292261822620034,168.74474118136743,-80.36238018934756,20.95203728847912,user,bench,heavy
1789122806207,-1.4568722947269677,-5.803994321551919,7.994540372034907,142.89519358815883,-66.74826272057057,25.717724942227353,user,bench,heavy
1789122806225,-1.486650177875161,-5.886594278827309,8.47831757594645,116.42576534663655,-54.187616553903396,29.09261703377903,user,bench,heavy
1789122806242,-1.5740382462099194,-5.776160558208823,8.123226957702636,102.16578518994314,-52.635445819734244,29.679863038238388,user,bench,heavy
1789122806258,-2.492812841033935,-5.672012201470136,7.212530747655034,103.00251068402638,-49.78403650164527,23.598921714513942,user,bench,heavy
1789122806275,-2.585289099353179,-5.625924404034018,6.739378398132324,116.47899984102763,-48.61396362511955,23.16266557939418,user,bench,heavy
1789122806292,-1.1028294319704175,-4.8696559546321625,6.451774923706054,135.63732529307654,-51.118645220182,27.503662315834774,user,bench,heavy
1789122806308,-1.291073683630675,-4.2794858299255365,7.663391770392656,140.88308816056477,-50.595114635395106,27.83317625460558,user,bench,heavy
1789122806325,-1.4827592348512262,-4.142866405431926,8.418461949920653,139.31596955739704,-48.55123516778215,26.602495694479757,user,bench,heavy
1789122806342,-1.7012302824709564,-3.7463273399904367,10.072557775446771,129.07649146317243,-49.94880115499348,24.619051448190366,user,bench,heavy
1789122806358,-1.5738886086061596,-3.2595556304380295,11.044452258300781,101.09211360336299,-38.76110155867433,24.494834212849927,user,bench,heavy
1789122806375,-1.3385087309572845,-2.9949972237735984,11.275943969404697,75.56458893895298,-25.44082565818045,27.52116296803564,user,bench,heavy
1789122806391,-0.975786960247904,-2.5463825186580418,10.890025666698813,60.32696282522062,-22.288054733532167,31.3248594583226,user,bench,heavy
1789122806408,-1.1679217165406792,-2.7024542471185327,9.683496498540043,61.68754333807633,-26.7439079310557,31.21382790317487,user,bench,heavy
1789122806425,-1.1550529922151938,-2.6741739090517163,9.273792246577143,67.28165951361353,-26.047940682935373,29.471825721403555,user,bench,heavy
1789122806442,-1.123629131958261,-2.655319424847513,9.30132615019083,68.15157972706304,-20.900585473461412,26.95907938047861,user,bench,heavy
1789122806458,-0.8008606379853561,-2.730287133678794,10.146775688824057,57.98278726055889,-16.747509439202666,23.092721027198664,user,bench,heavy
1789122806475,-0.46208110307324674,-2.6921295447200535,10.525507294896244,43.962154007855645,-15.998288913671043,22.253685221628665,user,bench,heavy
1789122806492,-0.04100095915850252,-2.8359317203246057,10.275016284289956,38.01312071247707,-20.794157465814273,22.939796506776663,user,bench,heavy
1789122806508,-0.12315200362261385,-2.8039091269895433,9.24461174480021,37.20161227680951,-17.929883486423574,24.367432401808973,user,bench,heavy
1789122806525,-0.592265891409479,-2.5977085090085863,9.28860520030558,30.947873997272914,-9.415373082180265,23.6540515863997,user,bench,heavy
1789122806542,-0.037110344928130506,-2.4621366938717664,9.312696269989013,21.536938830505868,-2.9855025800824304,24.78381439399129,user,bench,heavy
1789122806558,-0.01960276355454698,-2.337788137408346,9.18116540080607,12.014234448160728,-5.1087018883003905,23.490190225569215,user,bench,heavy
1789122806574,-0.1940802460710518,-2.39749339517802,8.93157046225667,9.93158938813972,-12.017222655922609,18.107874801099523,user,bench,heavy
1789122806592,-0.2558805033585988,-2.733429523357749,8.821434847801923,3.245035040947517,-10.494776905021352,11.332941861472175,user,bench,heavy
1789122806608,0.5336075854094698,-2.9227207998529074,8.857496341264248,-6.7514673978469455,-6.1867806544424955,6.445824970225337,user,bench,heavy
1789122806625,1.235707112652436,-2.98152925491333,8.580072900068759,-10.449328826284088,6.066148841529492,9.391106273832856,user,bench,heavy
1789122806641,1.1789944973601028,-2.8485008406490087,7.843701575791835,-2.2136254633002284,13.13363842010235,6.265844362953624,user,bench,heavy
1789122806658,0.8364739858213812,-2.5977085090085863,8.386290449634194,18.09925680991426,0.946855784425645,0.09470509517450929,user,bench,heavy
1789122806675,0.44771543645458295,-2.307561341448873,9.156475780707597,26.813183124712555,-2.229443967974566,-8.210252797475922,user,bench,heavy
1789122806692,1.9367592862669378,-2.1836611132748422,10.12567737121582,30.923732693651505,5.583711662997159,-11.819323047363367,user,bench,heavy
1789122806708,4.985026802859268,-2.4854801600582896,11.666047448840736,29.221147533580332,1.2607270958932375,-11.210374116816295,user,bench,heavy
1789122806725,5.562328532033972,-2.577357502636313,12.785783884209394,13.388391669539132,-13.057841249561779,-16.84669061614042,user,bench,heavy
1789122806742,5.005826758575439,-2.905662697546184,15.073894821387528,-17.5645810639492,-31.847102552450945,-26.69146403106105,user,bench,heavy
1789122806758,3.964947321961028,-2.198924294988811,13.654582734248041,-63.91725176243782,-31.64181438675704,-37.67011202745361,user,bench,heavy
1789122806775,3.610006856202561,-1.8073225398190318,11.36377832020223,-73.96896795637879,-22.911678325511012,-40.16742384840162,user,bench,heavy
1789122806792,3.157353238401655,-1.5506936109796166,6.501302632462978,-55.00101353687646,-18.734418298948547,-40.76413307995603,user,bench,heavy
1789122806808,1.7512086393385193,-2.7470468375608323,4.5139673704952,-6.746810489493466,-27.622451258332344,-45.51067400591343,user,bench,heavy
1789122806825,1.4309841307600029,-3.253569834026694,5.136010889324545,14.67538030918254,-30.673778505880303,-44.64972524593873,user,bench,heavy
1789122806842,1.2060788305753842,-3.882347045025229,7.5716615812003605,11.149627268111848,-16.75935298722347,-38.81304514731228,user,bench,heavy
1789122806858,0.12494721647631377,-4.049792108154296,8.863935434401034,-3.0132775443422872,-3.338438091290853,-46.115596539944775,user,bench,heavy
1789122806875,-1.923591761657968,-4.474612242314964,9.656261285611986,-10.844865934893171,3.3125474054682735,-58.77107988323757,user,bench,heavy
1789122806892,-0.019453071151860058,-3.7371991539001463,8.96823284422159,-5.139986716019988,5.823045333495814,-54.37504035982313,user,bench,heavy
1789122806908,0.9777318472379818,-3.2501284614011645,8.8236805809021,4.342143354447512,4.219257152221582,-42.76109597816017,user,bench,heavy
1789122806925,0.43050713028851895,-2.915239504186809,8.995914047351478,17.01341211868585,7.310623822457802,-39.26121483989184,user,bench,heavy
1789122806942,-0.6612488998079672,-2.64484420806244,9.955388024571537,23.820366692689507,2.487799074981472,-42.475648712367,user,bench,heavy
1789122806958,-0.738013027069345,-2.3837261511102317,10.609453406083583,24.086301815571247,0.6471420677253138,-40.1256094303028,user,bench,heavy
1789122806975,0.06180003809183836,-1.9741684680111704,11.15353748691976,20.98855489487659,1.3799746215605497,-33.800628862628386,user,bench,heavy
1789122806991,-0.05177479356396943,-2.3555948661252857,11.499800655585526,20.21714649982618,-4.0534056450216855,-28.03218064626307,user,bench,heavy
