epoch_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,participant,label,category
1789154906106,9.631126844355464,-1.060930537591502,-0.8387176730949432,23.34439129999883,-10.42637341425732,-8.128780593508719,user,ohp,medium
1789154906118,9.871593889075518,-1.0956463885985315,-0.5392928279716521,36.0847465739182,-10.947706385678762,-11.313090770423178,user,ohp,medium
1789154906133,9.425824636518955,-0.8216602283753455,1.5686516578007488,42.55473205767199,-10.947675649827497,-16.679484170163924,user,ohp,medium
1789154906150,10.233118924281001,-0.6117184511046856,3.016395985633135,27.738617408188627,-7.321769837409616,-13.287249374535937,user,ohp,medium
1789154906166,10.524911667090654,-0.6034882367674261,3.261052956323698,7.0841710349601446,-0.7271786513063463,-6.208423816374974,user,ohp,medium
1789154906183,10.720037933349609,-0.6380543771054595,2.955942174518481,-10.076793233478666,3.170541582764773,0.9190482700455248,user,ohp,medium
1789154906200,9.903916196009517,-0.936132629925385,2.034923015638068,-19.50596500532965,5.42378150292084,2.0994059173573976,user,ohp,medium
1789154906216,9.534908696094154,-1.0767918313290923,1.6395803934395312,-19.3971703371351,6.061781789328915,-2.6221211483121194,user,ohp,medium
1789154906233,9.603294250056146,-1.1198878265380858,0.2760829863719642,-10.424345701847473,5.344862935929575,-6.758366742682305,user,ohp,medium
1789154906250,9.840169992285967,-1.0299554805479942,-0.2407657354056835,3.916490234240549,4.875520083809802,-8.516007923218835,user,ohp,medium
1789154906266,9.932496393805742,-1.1314097028318792,-0.5609900613211095,19.39212282733846,7.769546794111897,-11.760930906375282,user,ohp,medium
1789154906283,9.527726675635575,-1.2170026313781737,-0.03396649394445121,23.539353927214968,9.422037639262905,-15.868071357144752,user,ohp,medium
1789154906299,9.661801968604326,-1.2681786918640137,0.08140417161956429,26.297117936688487,8.748665510690627,-17.534818514640868,user,ohp,medium
1789154906316,9.819968331256508,-1.2774560771666466,0.292243555317074,25.80735751470543,11.244251001325912,-19.309422896867947,user,ohp,medium
1789154906333,9.821166601130365,-1.1177929000854492,1.207127207117155,14.90969848639629,17.020162053133113,-19.505437373216267,user,ohp,medium
1789154906350,10.068966472956538,-1.0245686729431152,1.5551842003971337,3.459869463223571,17.317854140560826,-16.267459838672078,user,ohp,medium
1789154906366,10.16967199576497,-0.9328406026426702,0.9283534472912549,7.876358999899849,10.49460871161304,-13.775938310592947,user,ohp,medium
1789154906383,9.942073200446366,-1.1260226760312915,0.02379376723729074,26.417983256693738,0.26520642707466324,-14.18411041539291,user,ohp,medium
1789154906399,9.494357489997148,-1.2602476796690374,0.18495310116037725,42.528582678434596,-8.386167734644186,-18.173813447346827,user,ohp,medium
1789154906416,9.15438143877685,-1.4499883804321287,1.0745485824469476,47.18081576742704,-15.598234488699642,-21.085642618833738,user,ohp,medium
1789154906433,9.375246541926264,-1.3530231035979463,1.5542867401007563,41.91879363461961,-16.798537782491834,-17.334666651202813,user,ohp,medium
1789154906450,9.259874780383706,-1.2762589763365686,1.558027607129514,36.02795696606413,-15.245740378466332,-12.566849685980827,user,ohp,medium
1789154906466,8.645164088660477,-1.2232871915403754,1.56057203091532,30.086593973123477,-17.552846798955116,-9.29046514396001,user,ohp,medium
1789154906483,8.127119288966059,-1.1581948339048773,1.5381258788947014,26.746033827434864,-22.398756732052444,-8.529908211953458,user,ohp,medium
1789154906499,8.183682887709141,-0.9490015917128882,1.2276280702888964,27.871872691348287,-27.70490530199274,-6.06921047382495,user,ohp,medium
1789154906517,8.2348577791512,-0.5849333382979967,0.546777338508144,31.73191824228785,-31.795230680799282,-1.5576261343252888,user,ohp,medium
1789154906533,8.146423708894849,-0.25288742248984053,0.8110368352912366,27.192473774607116,-31.695940220834807,3.1121735608821943,user,ohp,medium
1789154906550,8.333021800783277,-0.18195919830771162,1.1022321967296302,14.255659208269732,-31.798300850831204,11.158053160226705,user,ohp,medium
1789154906567,8.994118396106362,0.03606275383764878,0.9521454974954947,-1.7246237259235717,-29.65132992298066,27.58392045367701,user,ohp,medium
1789154906583,9.592818448749185,-0.006883110577240586,0.19258491121307014,-7.624101330831061,-27.900858306638526,39.2757085013106,user,ohp,medium
1789154906600,9.692926590186357,0.009876118380762636,-0.044590946474485096,-11.1119084021941,-26.163490408219065,43.904906777327184,user,ohp,medium
1789154906617,10.60377068427205,-0.18869294527582822,-0.5891224057519808,-9.777511419521634,-26.06391991049862,43.5674851870448,user,ohp,medium
1789154906633,12.962358594733477,-0.7428009189330042,-1.3783114202419295,-2.97138948826648,-24.622224071059836,39.791404859119496,user,ohp,medium
1789154906650,14.573357621333002,-1.0462659793578089,-1.8547576236782595,14.17979202829017,-28.15968832523616,37.08837457055987,user,ohp,medium
1789154906667,17.50580398864746,-1.6418237153869122,-2.3391339533935764,46.4091649006611,-33.393187588069615,32.56869496278986,user,ohp,medium
1789154906683,19.44136756232381,-1.310526060662791,-1.0830756374352233,69.65743836356492,-52.970405126820836,25.60446845295749,user,ohp,medium
1789154906700,20.30821936994791,-1.357213358362019,-0.03306898798230104,74.47355501150265,-63.69481982192719,18.143615473478906,user,ohp,medium
1789154906717,20.52504367327392,-2.08056146187149,1.459117498104181,44.79667676593156,-36.68684140963316,18.332874892738083,user,ohp,medium
1789154906733,17.432482731848953,-3.168276984405517,3.5429702748723324,7.6679835887011,-21.533187349104235,12.348270825935726,user,ohp,medium
1789154906750,16.210691112628577,-3.7400421222411095,4.6481939450355245,-30.442750772299206,-32.96202848161798,7.802995084251096,user,ohp,medium
1789154906767,12.618043637526034,-5.071667450360208,3.807379811117984,-70.15356281430714,-28.49161502833127,-11.14535839988059,user,ohp,medium
1789154906783,11.002853588977455,-5.298817259802297,0.6754648740239441,-77.09031659575042,-18.71250875963844,-18.74166512965793,user,ohp,medium
1789154906800,10.569354619929193,-5.30375508153066,-1.4932327711358666,-57.98272578885636,-15.890457302149468,-25.79881124050645,user,ohp,medium
