epoch_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,participant,label,category
1788983255954,1.850418388897553,-2.9616280381351707,-8.922590452465414,-45.41718579164888,-29.447493172485384,-19.72292937940969,user,dead,heavy
1788983255972,2.06694407460317,-2.373103050287068,-9.274239405822753,-39.56660284296687,-31.482018696030007,-23.63581839641035,user,dead,heavy
1788983255988,2.583343335580267,-1.9309242234379047,-10.164881838878989,-25.049527535725005,-42.07289977776802,-20.496946906723046,user,dead,heavy
1788983256005,2.8615197505675254,-2.335245028796792,-10.577582934570312,-5.015075362705148,-87.62019384291648,-25.916780560303614,user,dead,heavy
1788983256022,0.3134905424146912,-1.5064023415714505,-10.42001395328939,-16.963421964150527,-97.68220996212582,-52.98841975075675,user,dead,heavy
1788983256039,-2.833238583666936,-1.027262149810791,-7.328650697216391,-6.815395407157326,-99.05601372121468,-84.7691704305156,user,dead,heavy
1788983256055,-3.2989108499498103,-0.8306386307314038,-7.38656044987142,28.278236503565488,-88.10012391513659,-92.73904496543668,user,dead,heavy
1788983256072,-1.254861164325103,-1.5741878838136791,-7.82709413986206,74.26423703419844,-11.990132418127049,-71.40654735716764,user,dead,heavy
1788983256088,0.9591768848364708,-1.1007347977787256,-6.839036457714438,91.02670288013614,90.00057624036845,-73.37629878171845,user,dead,heavy
1788983256105,0.5140049588522407,-2.035221340997517,-5.288491607555747,18.4801696297367,52.612148044475326,-117.69220536216196,user,dead,heavy
1788983256122,4.083011510058492,-8.243835158593953,-1.1858774252742528,-119.59867508405262,87.9555561311641,-98.8429732908128,user,dead,heavy
1788983256139,8.968379778411611,-4.596867479760944,-3.8120173712581393,-161.56741447697794,104.5009107539546,-43.14751051535905,user,dead,heavy
1788983256155,8.855702735845744,-1.5788267956607045,-5.232827003479003,-142.57470745192347,31.858823157066684,-23.93161852143797,user,dead,heavy
1788983256172,2.906560742364451,-2.028487648828328,-10.752658346447348,-38.214645443938295,-77.80651657173962,-40.54428636604624,user,dead,heavy
1788983256189,-0.6461353191651403,-2.478896836145222,-14.123694283947348,47.85943604260282,-135.2635227001801,-59.30281011012306,user,dead,heavy
1788983256205,-0.8065468669282272,-2.0814593605592844,-14.462174543651937,123.45027339853615,-152.35038838074755,-65.43545938095909,user,dead,heavy
1788983256222,0.2765301273512653,1.2997516417354344,-12.383708811950685,151.965493560639,-223.40290654266596,-36.41623614490643,user,dead,heavy
1788983256239,2.683301218359172,-0.3754410400941967,-8.385392039489746,133.89270373375854,-316.586016256991,-3.4058936798641337,user,dead,heavy
1788983256255,2.062155671282857,-2.0802622597292064,-7.568968688854575,130.07753764830784,-349.76103735768663,6.029013529898956,user,dead,heavy
1788983256272,0.4170397094175219,-2.162114028985798,-8.108712110137938,114.00041298368922,-245.28460600171732,20.60076065946536,user,dead,heavy
1788983256289,-0.2261027115419507,0.4147948531001806,-6.599766513824463,29.54896246279509,-68.1366694241049,56.33139436831696,user,dead,heavy
1788983256305,-1.1279685494020582,0.1607102019160985,-5.072565129852294,-10.880058484591665,-48.61306887033828,69.87239807712356,user,dead,heavy
1788983256322,-2.050484084320068,-1.831714199884236,-3.621827976879477,-14.129901765271455,-75.93636979585511,76.36916473261297,user,dead,heavy
1788983256338,-5.565471688897907,-2.487127196612954,-4.145111261749268,-18.54326862483657,-125.26990409531926,71.39190343158712,user,dead,heavy
1788983256355,-6.967875311334431,-2.646790227563679,-3.09645093460083,-15.598640884955255,-219.19059227773565,94.43688655912928,user,dead,heavy
