epoch_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,participant,label,category
1789040640208,7.595604766845702,-3.249979408319294,7.70543935252726,179.66158279596056,-112.66806847286233,64.71882227286301,user,bench,medium
1789040640225,10.8346597533077,-1.0755953880861402,8.604012578582763,256.3325462672397,-179.9895548195262,98.75040373699163,user,bench,medium
1789040640242,8.902241491919755,-0.9446630693182348,14.186544415614009,262.2326549175935,-207.54132215768539,119.55847259059792,user,bench,medium
1789040640258,8.831462320819497,-0.7463929520756006,16.137667961993813,260.2389500196234,-247.8699418855939,130.1645952394688,user,bench,medium
1789040640275,8.646061329761148,-0.5554552235476672,15.535975157275795,292.35507323291364,-333.31213866635505,135.25251243523803,user,bench,medium
1789040640292,9.96631273868978,0.7459433086119591,11.44084285518229,338.82022177910676,-386.13668510345025,140.89625676528456,user,bench,medium
1789040640308,11.586590465766191,1.6707035537168382,9.183859462195635,411.0939777646234,-440.1187573595659,161.86816136651194,user,bench,medium
1789040640325,14.168137821307777,4.374056649371236,5.870583347485959,475.15604319784387,-448.2415461696252,207.5328937042496,user,bench,medium
1789040640342,11.535115130072832,4.1038108447201544,7.2254019196659325,429.3635316811136,-349.04709134412354,222.64855312997304,user,bench,medium
1789040640358,8.538921389991044,3.952527373449504,8.698284268951415,376.6716275177,-269.631307071848,210.58859739550823,user,bench,medium
1789040640375,3.3788170928955075,1.9375078396119176,6.342838309777528,366.943634969661,-248.24144953492922,179.44009342155536,user,bench,medium
1789040640392,5.50965598591268,0.9501986377440392,5.285948791205137,366.5820720757572,-245.30252841809946,181.4272413379222,user,bench,medium
1789040640408,6.515671349555253,0.7534250426694751,5.3618149101808665,324.64189653394084,-197.10002563386524,187.11010899153456,user,bench,medium
1789040640425,4.964077282604575,-0.6458356055662036,8.072649374566598,218.5280502678661,-127.5885210921068,173.0531288871631,user,bench,medium
1789040640442,1.410033971184492,-3.545513091222942,9.302371567590534,134.18157975451507,-84.98020278530149,148.607622300499,user,bench,medium
1789040640458,0.5817910034179687,-4.765059854125976,8.593388600976764,85.14341015551894,-78.0367485882824,117.17285143805255,user,bench,medium
1789040640475,-0.7531254752010107,-7.513304084777832,4.386327371270954,53.09426377722985,-87.59726489787275,58.08095073931031,user,bench,medium
1789040640492,0.7314286071777343,-7.3871592925474046,3.5200750639099625,24.827249274470695,-88.3105552132755,27.16478589525918,user,bench,medium
1789040640508,3.048566901397705,-7.031471585193276,3.1667804805037565,0.19538589884147892,-83.9342822573191,15.818909363046291,user,bench,medium
1789040640525,6.002413784137368,-5.55424857635498,0.9723452217253711,-10.216083842543675,-78.5452698323682,5.816284299991147,user,bench,medium
1789040640542,7.127688564410805,-4.407126413671672,-2.130689712071139,14.279688667543484,-92.69290020740408,-1.805694122668509,user,bench,medium
1789040640558,7.630020831188559,-4.375553171539306,-3.585316584225185,52.00684643494505,-103.6073922369227,-2.6992220312105157,user,bench,medium
1789040640575,9.113826141026616,-4.664951420427858,-2.860621924944967,53.97796048223527,-99.43322457850697,2.0129092554820023,user,bench,medium
1789040640592,8.787617918395995,-5.593004423467814,0.3363854793824255,26.528149085364166,-87.43165330106744,-5.595912515288917,user,bench,medium
