epoch_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,participant,label,category
1789155904402,-9.48657458103597,-3.071910659845173,3.5751397293321787,-36.86431704502677,14.120908113681843,-16.60966768401535,user,row,medium
1789155904416,-9.274687149590253,-2.832041581018269,2.604741037993878,-51.08281404779611,30.374479616450344,-14.736609539997119,user,row,medium
1789155904433,-8.670451090130209,-2.048389450128376,1.6862649877250193,-21.799914773929697,-0.1017697119114842,-7.554058594666226,user,row,medium
1789155904450,-8.351873800769448,-1.6295540894657372,0.5678733910940588,13.510993565140861,-20.638545265953873,1.133841497743147,user,row,medium
1789155904466,-8.552238552203773,-1.9032412667423486,1.1786936512500048,23.741896356862526,-22.910477919764382,9.04676740946854,user,row,medium
1789155904483,-8.915557485088705,-2.310853807123005,1.2512677429430186,28.749417103458818,-25.178269771390575,10.541762630095516,user,row,medium
1789155904499,-9.999382064598798,-2.902969512939453,2.0280374208427965,19.075295964950957,-18.954191588324754,5.535624143032507,user,row,medium
1789155904516,-9.48118704277873,-2.8987796600341795,2.295289596635848,10.03151847079159,-14.573615613191226,5.100890713210834,user,row,medium
1789155904533,-9.284712869042158,-2.7440549622684713,2.115575711303204,9.013057864593588,-17.001817872569752,4.471763696308252,user,row,medium
1789155904549,-9.002796792602538,-2.598158590863645,1.4375678747981786,11.444933058198288,-16.907122422369405,2.1539123210379802,user,row,medium
1789155904566,-8.289923248291014,-2.3910598549991846,1.9792551236256957,6.8050899323602465,-11.055335652846177,4.39306412225725,user,row,medium
1789155904583,-7.729680644336343,-2.334347203174233,1.9915264300473032,5.926366885731065,-11.861167347539805,8.810255033983923,user,row,medium
1789155904599,-7.565378555408119,-2.044050544141233,1.5230099236316978,15.026716702351532,-17.181969234570715,13.67670078459454,user,row,medium
1789155904616,-7.639148140496015,-2.001852155359089,1.0935502931021153,24.61766321224156,-19.032851461901206,14.847871614029334,user,row,medium
1789155904633,-7.552657605522871,-1.9458876915529368,1.2205924725636839,31.660030501273464,-22.677156950169454,16.50389537452853,user,row,medium
1789155904649,-7.685086300328374,-2.0507833595275877,2.2382779618643225,19.84318510503152,-14.038614579466945,17.914124532461063,user,row,medium
1789155904666,-7.9396216178894035,-2.050335323499143,2.3584373960748315,9.508669197374408,-5.359024052513126,18.360993074003733,user,row,medium
1789155904683,-8.041673879131674,-2.0973209465578195,2.147598158507794,7.733766848144786,-4.7027282506395265,16.913742583222437,user,row,medium
1789155904699,-8.155248235863446,-2.1666031570985913,1.4838047253161668,17.838283819464532,-13.141458132928369,12.124590668354271,user,row,medium
1789155904716,-7.838018269458413,-1.8733138921208679,1.5062512426629662,22.573679584243763,-14.001071590920324,9.449771622387741,user,row,medium
1789155904733,-7.394192552185058,-1.6796826867252588,1.845928603197634,20.382638568321003,-9.771490607768268,10.575423509872632,user,row,medium
1789155904749,-6.319344475334883,-1.4441528061464428,1.843234249547124,24.21601393809896,-10.280813545307886,15.528281398767664,user,row,medium
1789155904766,-6.430374992802739,-1.380856099756062,1.2771557790458201,35.620744502842555,-10.557609522743592,20.061305488628584,user,row,medium
1789155904783,-6.67832508675456,-1.444601718957722,1.2571046324029564,50.65275801689543,-12.449623149255899,21.817668143129854,user,row,medium
1789155904799,-7.338975107353925,-1.7760490112856029,1.7604843624070285,62.40911867294233,-11.051340845955364,20.96309024210349,user,row,medium
1789155904816,-7.474696413964033,-1.737741784723103,2.8214155575856563,62.52287547356889,-11.446088213941668,22.13367196772237,user,row,medium
1789155904833,-7.678502830284834,-1.5912465706422925,3.2279809270009396,56.49148034208372,-10.946350593128514,23.951637805895277,user,row,medium
1789155904849,-8.635287422290444,-1.6730987782903015,3.5703517644032834,47.741314751096624,-7.710467365338579,22.684986054505583,user,row,medium
1789155904866,-9.159466194695234,-1.7480667793825269,3.64277636462301,37.21181316433493,-3.7990485465567647,18.52425850082913,user,row,medium
1789155904883,-9.179368580517172,-1.6964420983463524,3.7382448635607957,31.83249619291087,-2.498679566329302,17.26002292885833,user,row,medium
1789155904899,-9.264961289867758,-1.493383723913878,3.2263349133595822,36.114293972267674,-9.65143039631143,16.90171632764134,user,row,medium
1789155904916,-10.044125461688637,-1.3515274216800928,2.8149811406239866,41.247201624099766,-14.814670064473901,14.93968643194723,user,row,medium
1789155904932,-10.448445098003745,-1.625364236560464,3.056496817614138,30.75380441729076,-5.904700671910139,8.579862507995639,user,row,medium
1789155904949,-10.543466145434975,-1.1005851601749659,3.7184929921254515,15.040438552394088,5.439773537088779,7.108628234830667,user,row,medium
1789155904966,-10.562467783024907,-0.5469258801333606,3.130716776818037,9.815625582637598,3.2596608238380416,11.953120476788394,user,row,medium
1789155904983,-11.471218119701742,-0.27264037163741883,2.8833658178031443,14.566770056095582,-6.930433295140089,13.01342367561554,user,row,medium
1789155905000,-13.85449506573975,0.04519011794403195,2.0808593488395215,19.799968790605558,-4.675049762801696,9.74028774231871,user,row,medium
1789155905016,-15.400403488269447,0.9509462412409484,2.7471953061208128,15.503899330978012,5.8227576117770266,5.928687015614754,user,row,medium
1789155905033,-15.383044941711425,1.1821365582454948,2.695869900292158,15.22009131058564,13.636710027004115,3.5890697484503553,user,row,medium
1789155905050,-15.357006245091556,1.5964828638605773,2.1359256947621703,30.360149879571658,7.575540393379563,5.415877693390667,user,row,medium
1789155905066,-16.148291062816977,1.5135837044429032,2.31803436627686,65.88800039460746,-6.640233498345057,7.468178357363424,user,row,medium
1789155905083,-16.74549590846598,0.8942337355464697,3.2430946172416206,76.16375362351401,-14.858098114764136,0.7445455812098672,user,row,medium
1789155905100,-17.706317208641767,0.24495639202855526,5.357324028502404,62.30793625057776,-14.247558603914097,-11.654601082697463,user,row,medium
